Browse Link,Display ID,Ordering ID,Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC09_L1TP_224078_20211108_20220119_02_T1,LC09_L2SP_224078_20211108_20220119_02_T1,LC92240782021312LGN01,LC09_L2SP_224078_20211108_20220119_02_T1,LC09_L1TP_224078_20211108_20220119_02_T1,LC92240782021312LGN01,2021/11/08,T1,2,224,78,224,78,NADIR,0.0,2022/01/19,2022/01/19,2021-11-08 13:37:41.204875,2021-11-08 13:38:12.974844,LGN,DAY,54.45,54.45,202,5,7.577999999999999,5.39,5.327000000000001,LPGS_15.6.0,63.34631552,75.08040711,NA,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,21.0,WGS84,WGS84,-25.992639999999998,-55.46074,-24.94398,-56.6127,-24.92069,-54.33756999999999,-27.06233,-56.60569,-27.036759999999997,-54.28944
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20210724_20210730_02_T1,LC08_L2SP_224078_20210724_20210730_02_T1,LC82240782021205LGN00,LC08_L2SP_224078_20210724_20210730_02_T1,LC08_L1TP_224078_20210724_20210730_02_T1,LC82240782021205LGN00,2021/07/24,T1,2,224,78,224,78,NADIR,0.0,2021/07/30,2021/07/30,2021-07-24 13:35:47.303373,2021-07-24 13:36:19.073372,LGN,DAY,5.4,5.4,444,5,7.193,5.162000000000001,5.0089999999999995,LPGS_15.5.0,34.40982856,37.86314938,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.992539999999998,-54.927,-24.94446,-56.09863000000001,-24.91264,-53.79156999999999,-27.07072,-56.08225,-27.03577,-53.733369999999994
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20210419_20210430_02_T1,LC08_L2SP_224078_20210419_20210430_02_T1,LC82240782021109LGN00,LC08_L2SP_224078_20210419_20210430_02_T1,LC08_L1TP_224078_20210419_20210430_02_T1,LC82240782021109LGN00,2021/04/19,T1,2,224,78,224,78,NADIR,0.0,2021/04/30,2021/04/30,2021-04-19 13:35:26.946778,2021-04-19 13:35:58.716777,LGN,DAY,0.0,0.0,532,5,6.989,5.233,4.632,LPGS_15.4.0,42.12577549,42.54490717,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.992810000000002,-54.926159999999996,-24.94446,-56.09863000000001,-24.91264,-53.79156999999999,-27.07072,-56.08225,-27.03577,-53.733369999999994
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1GT_224078_20210505_20210517_02_T2,LC08_L2SP_224078_20210505_20210517_02_T2,LC82240782021125LGN00,LC08_L2SP_224078_20210505_20210517_02_T2,LC08_L1GT_224078_20210505_20210517_02_T2,LC82240782021125LGN00,2021/05/05,T2,2,224,78,224,78,NADIR,0.0,2021/05/17,2021/05/17,2021-05-05 13:35:17.117614,2021-05-05 13:35:48.887614,LGN,DAY,94.21,94.21,-1,5,0.0,0.0,0.0,LPGS_15.4.0,38.40859049,38.01808958,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99287,-54.92705,-24.94446,-56.09863000000001,-24.91264,-53.79156999999999,-27.07072,-56.08225,-27.03577,-53.733369999999994
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20210809_20210819_02_T1,LC08_L2SP_224078_20210809_20210819_02_T1,LC82240782021221LGN00,LC08_L2SP_224078_20210809_20210819_02_T1,LC08_L1TP_224078_20210809_20210819_02_T1,LC82240782021221LGN00,2021/08/09,T1,2,224,78,224,78,NADIR,0.0,2021/08/19,2021/08/19,2021-08-09 13:35:54.48875,2021-08-09 13:36:26.25875,LGN,DAY,30.23,30.23,275,5,7.172000000000001,4.763,5.361000000000001,LPGS_15.5.0,37.83111295,40.5858745,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99243,-54.93131999999999,-24.9445,-56.104580000000006,-24.91271,-53.794540000000005,-27.070759999999996,-56.0883,-27.035840000000004,-53.73639
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20210926_20211001_02_T1,LC08_L2SP_224078_20210926_20211001_02_T1,LC82240782021269LGN00,LC08_L2SP_224078_20210926_20211001_02_T1,LC08_L1TP_224078_20210926_20211001_02_T1,LC82240782021269LGN00,2021/09/26,T1,2,224,78,224,78,NADIR,0.0,2021/10/01,2021/10/01,2021-09-26 13:36:07.133145,2021-09-26 13:36:38.903145,LGN,DAY,0.0,0.0,506,5,7.869,5.422000000000001,5.702999999999999,LPGS_15.5.0,53.11434906,52.95655615,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99292,-54.928380000000004,-24.94448,-56.1016,-24.91271,-53.794540000000005,-27.07074,-56.085280000000004,-27.035840000000004,-53.73639
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20210214_20210301_02_T1,LC08_L2SP_224078_20210214_20210301_02_T1,LC82240782021045LGN00,LC08_L2SP_224078_20210214_20210301_02_T1,LC08_L1TP_224078_20210214_20210301_02_T1,LC82240782021045LGN00,2021/02/14,T1,2,224,78,224,78,NADIR,0.0,2021/03/01,2021/03/01,2021-02-14 13:35:52.391906,2021-02-14 13:36:24.161905,LGN,DAY,41.09,41.09,255,5,8.245,5.295,6.32,LPGS_15.4.0,55.11732752,74.47700769,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.9929,-54.9096,-24.94435,-56.08081,-24.91226,-53.77378,-27.0706,-56.0641,-27.03535,-53.71526
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20211215_20211223_02_T1,LC08_L2SP_224078_20211215_20211223_02_T1,LC82240782021349LGN00,LC08_L2SP_224078_20211215_20211223_02_T1,LC08_L1TP_224078_20211215_20211223_02_T1,LC82240782021349LGN00,2021/12/15,T1,2,224,78,224,78,NADIR,0.0,2021/12/23,2021/12/23,2021-12-15 13:36:08.197346,2021-12-15 13:36:39.967346,LGN,DAY,42.96,42.96,76,5,9.036,6.131,6.638,LPGS_15.5.0,62.98373089,90.69968453,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99256,-54.92544,-24.94446,-56.09863000000001,-24.91264,-53.79156999999999,-27.07072,-56.08225,-27.03577,-53.733369999999994
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20130819_20200912_02_T1,LC08_L2SP_224078_20130819_20200912_02_T1,LC82240782013231LGN01,LC08_L2SP_224078_20130819_20200912_02_T1,LC08_L1TP_224078_20130819_20200912_02_T1,LC82240782013231LGN01,2013/08/19,T1,2,224,78,224,78,NADIR,0.0,2020/09/12,2020/09/12,2013-08-19 13:37:49.178501,2013-08-19 13:38:20.948496,LGN,DAY,0.0,0.0,585,5,5.63,3.8689999999999998,4.09,LPGS_15.3.1c,40.83566012,42.07921661,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.992739999999998,-54.935069999999996,-24.94452,-56.10755,-24.91283,-53.80047,-27.07078,-56.091330000000006,-27.03598,-53.742430000000006
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20130718_20200912_02_T1,LC08_L2SP_224078_20130718_20200912_02_T1,LC82240782013199LGN01,LC08_L2SP_224078_20130718_20200912_02_T1,LC08_L1TP_224078_20130718_20200912_02_T1,LC82240782013199LGN01,2013/07/18,T1,2,224,78,224,78,NADIR,0.0,2020/09/12,2020/09/12,2013-07-18 13:37:45.608579,2013-07-18 13:38:17.378574,LGN,DAY,77.01,77.01,53,5,8.401,5.502999999999999,6.348,LPGS_15.3.1c,33.75245077,36.50644689,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99245,-54.92071,-24.94443,-56.092690000000005,-24.91251,-53.78564,-27.07068,-56.0762,-27.035629999999998,-53.72733
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20131123_20200912_02_T1,LC08_L2SP_224078_20131123_20200912_02_T1,LC82240782013327LGN01,LC08_L2SP_224078_20131123_20200912_02_T1,LC08_L1TP_224078_20131123_20200912_02_T1,LC82240782013327LGN01,2013/11/23,T1,2,224,78,224,78,NADIR,0.0,2020/09/12,2020/09/12,2013-11-23 13:37:22.975462,2013-11-23 13:37:54.745458,LGN,DAY,17.58,17.58,371,5,7.851,4.97,6.077000000000001,LPGS_15.3.1c,64.52209292,83.11199152,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99245,-54.91085,-24.944370000000003,-56.083780000000004,-24.91232,-53.776740000000004,-27.07062,-56.067119999999996,-27.035420000000002,-53.71828000000001
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20130531_20200913_02_T1,LC08_L2SP_224078_20130531_20200913_02_T1,LC82240782013151LGN01,LC08_L2SP_224078_20130531_20200913_02_T1,LC08_L1TP_224078_20130531_20200913_02_T1,LC82240782013151LGN01,2013/05/31,T1,2,224,78,224,78,NADIR,0.0,2020/09/13,2020/09/13,2013-05-31 13:37:51.859573,2013-05-31 13:38:21.655593,LGN,DAY,7.67,7.67,592,5,5.815,3.892,4.32,LPGS_15.3.1c,33.97309595,33.82170287,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.992720000000002,-54.96096,-25.004170000000002,-56.11603,-24.973229999999997,-53.84048000000001,-27.011259999999996,-56.100880000000004,-26.977459999999997,-53.78641
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20130702_20200912_02_T1,LC08_L2SP_224078_20130702_20200912_02_T1,LC82240782013183LGN01,LC08_L2SP_224078_20130702_20200912_02_T1,LC08_L1TP_224078_20130702_20200912_02_T1,LC82240782013183LGN01,2013/07/02,T1,2,224,78,224,78,NADIR,0.0,2020/09/12,2020/09/12,2013-07-02 13:37:46.034448,2013-07-02 13:38:17.804444,LGN,DAY,0.27,0.27,653,5,5.547000000000001,3.92,3.925,LPGS_15.3.1c,32.32712093,34.6244065,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99261,-54.926719999999996,-24.94446,-56.09863000000001,-24.91264,-53.79156999999999,-27.07072,-56.08225,-27.03577,-53.733369999999994
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1GT_224078_20130429_20200912_02_T2,LC08_L2SP_224078_20130429_20200912_02_T2,LC82240782013119LGN02,LC08_L2SP_224078_20130429_20200912_02_T2,LC08_L1GT_224078_20130429_20200912_02_T2,LC82240782013119LGN02,2013/04/29,T2,2,224,78,224,78,NADIR,0.0,2020/09/12,2020/09/12,2013-04-29 13:37:35.01321,2013-04-29 13:38:04.80923,LGN,DAY,100.0,100.0,-1,5,0.0,0.0,0.0,LPGS_15.3.1c,40.1115073,38.92504981,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.992810000000002,-54.9118,-25.00388,-56.06847,-24.97215,-53.79003,-27.01365,-56.05248,-26.978990000000003,-53.73502
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20130413_20200912_02_T1,LC08_L2SP_224078_20130413_20200912_02_T1,LC82240782013103LGN02,LC08_L2SP_224078_20130413_20200912_02_T1,LC08_L1TP_224078_20130413_20200912_02_T1,LC82240782013103LGN02,2013/04/13,T1,2,224,78,224,78,NADIR,0.0,2020/09/12,2020/09/12,2013-04-13 13:37:36.879518,2013-04-13 13:38:06.675538,LGN,DAY,67.09,67.09,67,5,8.196,5.49,6.085,LPGS_15.3.1c,43.89999822,44.20022935,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99248,-54.94601,-25.00139,-56.10416,-24.97015,-53.82274,-27.01118,-56.08878000000001,-26.97705,-53.7683
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20131006_20200912_02_T1,LC08_L2SP_224078_20131006_20200912_02_T1,LC82240782013279LGN01,LC08_L2SP_224078_20131006_20200912_02_T1,LC08_L1TP_224078_20131006_20200912_02_T1,LC82240782013279LGN01,2013/10/06,T1,2,224,78,224,78,NADIR,0.0,2020/09/12,2020/09/12,2013-10-06 13:37:40.828819,2013-10-06 13:38:12.598815,LGN,DAY,2.81,2.81,570,5,7.207000000000001,4.874,5.309,LPGS_15.3.1c,56.59633926,56.47961527,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99245,-54.924969999999995,-24.94444,-56.095659999999995,-24.91264,-53.79156999999999,-27.0707,-56.07921999999999,-27.03577,-53.733369999999994
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20130803_20200912_02_T1,LC08_L2SP_224078_20130803_20200912_02_T1,LC82240782013215LGN01,LC08_L2SP_224078_20130803_20200912_02_T1,LC08_L1TP_224078_20130803_20200912_02_T1,LC82240782013215LGN01,2013/08/03,T1,2,224,78,224,78,NADIR,0.0,2020/09/12,2020/09/12,2013-08-03 13:37:48.106909,2013-08-03 13:38:19.876905,LGN,DAY,76.01,76.01,33,5,7.487,4.542,5.952000000000001,LPGS_15.3.1c,36.66413346,39.02304996,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.9928,-54.92946,-24.94448,-56.1016,-24.91271,-53.794540000000005,-27.07074,-56.085280000000004,-27.035840000000004,-53.73639
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20131022_20200912_02_T1,LC08_L2SP_224078_20131022_20200912_02_T1,LC82240782013295LGN01,LC08_L2SP_224078_20131022_20200912_02_T1,LC08_L1TP_224078_20131022_20200912_02_T1,LC82240782013295LGN01,2013/10/22,T1,2,224,78,224,78,NADIR,0.0,2020/09/12,2020/09/12,2013-10-22 13:37:35.21266,2013-10-22 13:38:06.982656,LGN,DAY,3.77,3.77,496,5,7.593999999999999,5.06,5.662999999999999,LPGS_15.3.1c,60.91726866,64.47099871,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99288,-54.91796,-24.94441,-56.08971999999999,-24.91245,-53.782669999999996,-27.070659999999997,-56.07317,-27.035559999999997,-53.72432
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20131225_20200912_02_T1,LC08_L2SP_224078_20131225_20200912_02_T1,LC82240782013359LGN01,LC08_L2SP_224078_20131225_20200912_02_T1,LC08_L1TP_224078_20131225_20200912_02_T1,LC82240782013359LGN01,2013/12/25,T1,2,224,78,224,78,NADIR,0.0,2020/09/12,2020/09/12,2013-12-25 13:37:14.304139,2013-12-25 13:37:46.074135,LGN,DAY,0.3,0.3,544,5,7.747999999999999,4.9319999999999995,5.976,LPGS_15.3.1c,62.13486181,91.27360152,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99276,-54.93314,-24.9445,-56.104580000000006,-24.912770000000002,-53.797509999999996,-27.070759999999996,-56.0883,-27.035909999999998,-53.73941
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20131107_20200912_02_T1,LC08_L2SP_224078_20131107_20200912_02_T1,LC82240782013311LGN01,LC08_L2SP_224078_20131107_20200912_02_T1,LC08_L1TP_224078_20131107_20200912_02_T1,LC82240782013311LGN01,2013/11/07,T1,2,224,78,224,78,NADIR,0.0,2020/09/12,2020/09/12,2013-11-07 13:37:32.328436,2013-11-07 13:38:04.098431,LGN,DAY,0.07,0.07,578,5,7.766,5.02,5.925,LPGS_15.3.1c,63.65838644,73.98740438,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99268,-54.92613000000001,-24.94446,-56.09863000000001,-24.91264,-53.79156999999999,-27.07072,-56.08225,-27.03577,-53.733369999999994
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20130904_20200912_02_T1,LC08_L2SP_224078_20130904_20200912_02_T1,LC82240782013247LGN01,LC08_L2SP_224078_20130904_20200912_02_T1,LC08_L1TP_224078_20130904_20200912_02_T1,LC82240782013247LGN01,2013/09/04,T1,2,224,78,224,78,NADIR,0.0,2020/09/12,2020/09/12,2013-09-04 13:37:49.792092,2013-09-04 13:38:21.562088,LGN,DAY,0.0,0.0,558,5,6.24,4.154,4.657,LPGS_15.3.1c,45.89969183,45.75734552,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99288,-54.94205,-24.94455,-56.113490000000006,-24.91296,-53.8064,-27.07082,-56.09738,-27.03612,-53.74847
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20181121_20200830_02_T1,LC08_L2SP_224078_20181121_20200830_02_T1,LC82240782018325LGN00,LC08_L2SP_224078_20181121_20200830_02_T1,LC08_L1TP_224078_20181121_20200830_02_T1,LC82240782018325LGN00,2018/11/21,T1,2,224,78,224,78,NADIR,0.0,2020/08/30,2020/08/30,2018-11-21 13:35:43.653317,2018-11-21 13:36:15.423316,LGN,DAY,0.08,0.08,513,5,7.572,4.689,5.946000000000001,LPGS_15.3.1c,64.1162681,82.27645302,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99257,-54.93565,-24.94452,-56.10755,-24.91283,-53.80047,-27.07078,-56.091330000000006,-27.03598,-53.742430000000006
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20180918_20200830_02_T1,LC08_L2SP_224078_20180918_20200830_02_T1,LC82240782018261LGN00,LC08_L2SP_224078_20180918_20200830_02_T1,LC08_L1TP_224078_20180918_20200830_02_T1,LC82240782018261LGN00,2018/09/18,T1,2,224,78,224,78,NADIR,0.0,2020/08/30,2020/08/30,2018-09-18 13:35:25.648789,2018-09-18 13:35:57.418788,LGN,DAY,19.8,19.8,243,5,7.926,5.182,5.997999999999999,LPGS_15.3.1c,50.20399371,50.32181287,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99255,-54.919619999999995,-24.94443,-56.092690000000005,-24.91251,-53.78564,-27.07068,-56.0762,-27.035629999999998,-53.72733
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20180801_20200831_02_T1,LC08_L2SP_224078_20180801_20200831_02_T1,LC82240782018213LGN00,LC08_L2SP_224078_20180801_20200831_02_T1,LC08_L1TP_224078_20180801_20200831_02_T1,LC82240782018213LGN00,2018/08/01,T1,2,224,78,224,78,NADIR,0.0,2020/08/31,2020/08/31,2018-08-01 13:35:05.712618,2018-08-01 13:35:37.482616,LGN,DAY,13.12,13.12,529,5,6.301,4.291,4.614,LPGS_15.3.1c,35.79896754,39.27854715,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99257,-54.922230000000006,-24.94444,-56.095659999999995,-24.91251,-53.78564,-27.0707,-56.07921999999999,-27.035629999999998,-53.72733
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20180427_20201015_02_T1,LC08_L2SP_224078_20180427_20201015_02_T1,LC82240782018117LGN00,LC08_L2SP_224078_20180427_20201015_02_T1,LC08_L1TP_224078_20180427_20201015_02_T1,LC82240782018117LGN00,2018/04/27,T1,2,224,78,224,78,NADIR,0.0,2020/10/15,2020/10/15,2018-04-27 13:34:59.552783,2018-04-27 13:35:31.322781,LGN,DAY,35.71,35.71,480,5,6.459,4.467,4.666,LPGS_15.3.1c,40.25164404,40.21079821,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99245,-54.91457,-24.94439,-56.08675,-24.91239,-53.779709999999994,-27.07064,-56.07015,-27.035490000000003,-53.7213
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20180326_20200901_02_T1,LC08_L2SP_224078_20180326_20200901_02_T1,LC82240782018085LGN00,LC08_L2SP_224078_20180326_20200901_02_T1,LC08_L1TP_224078_20180326_20200901_02_T1,LC82240782018085LGN00,2018/03/26,T1,2,224,78,224,78,NADIR,0.0,2020/09/01,2020/09/01,2018-03-26 13:35:17.038794,2018-03-26 13:35:48.808793,LGN,DAY,9.07,9.07,486,5,7.147,4.806,5.29,LPGS_15.3.1c,47.75719254,52.84835351,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.992739999999998,-54.90289,-24.94432,-56.07486,-24.912129999999998,-53.76784,-27.070559999999997,-56.05805,-27.03521,-53.709219999999995
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20180206_20200902_02_T1,LC08_L2SP_224078_20180206_20200902_02_T1,LC82240782018037LGN00,LC08_L2SP_224078_20180206_20200902_02_T1,LC08_L1TP_224078_20180206_20200902_02_T1,LC82240782018037LGN00,2018/02/06,T1,2,224,78,224,78,NADIR,0.0,2020/09/02,2020/09/02,2018-02-06 13:35:38.760505,2018-02-06 13:36:10.530503,LGN,DAY,4.32,4.32,439,5,7.9110000000000005,5.14,6.013999999999999,LPGS_15.3.1c,56.2613309,78.81575965,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99288,-54.90165,-24.94432,-56.07486,-24.912129999999998,-53.76784,-27.070559999999997,-56.05805,-27.03521,-53.709219999999995
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20180716_20200831_02_T1,LC08_L2SP_224078_20180716_20200831_02_T1,LC82240782018197LGN00,LC08_L2SP_224078_20180716_20200831_02_T1,LC08_L1TP_224078_20180716_20200831_02_T1,LC82240782018197LGN00,2018/07/16,T1,2,224,78,224,78,NADIR,0.0,2020/08/31,2020/08/31,2018-07-16 13:34:58.281827,2018-07-16 13:35:30.051826,LGN,DAY,21.37,21.37,377,5,6.63,4.607,4.768,LPGS_15.3.1c,33.08489773,36.84898245,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99285,-54.926269999999995,-24.94446,-56.09863000000001,-24.91264,-53.79156999999999,-27.07072,-56.08225,-27.03577,-53.733369999999994
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20180222_20200902_02_T1,LC08_L2SP_224078_20180222_20200902_02_T1,LC82240782018053LGN00,LC08_L2SP_224078_20180222_20200902_02_T1,LC08_L1TP_224078_20180222_20200902_02_T1,LC82240782018053LGN00,2018/02/22,T1,2,224,78,224,78,NADIR,0.0,2020/09/02,2020/09/02,2018-02-22 13:35:32.981652,2018-02-22 13:36:04.75165,LGN,DAY,0.04,0.04,512,5,7.495,5.114,5.48,LPGS_15.3.1c,53.86902975,70.27716614,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99269,-54.9032,-24.94432,-56.07486,-24.912129999999998,-53.76784,-27.070559999999997,-56.05805,-27.03521,-53.709219999999995
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20180513_20200901_02_T1,LC08_L2SP_224078_20180513_20200901_02_T1,LC82240782018133LGN00,LC08_L2SP_224078_20180513_20200901_02_T1,LC08_L1TP_224078_20180513_20200901_02_T1,LC82240782018133LGN00,2018/05/13,T1,2,224,78,224,78,NADIR,0.0,2020/09/01,2020/09/01,2018-05-13 13:34:49.636403,2018-05-13 13:35:21.406402,LGN,DAY,0.02,0.02,578,5,6.018,4.088,4.417,LPGS_15.3.1c,36.72163024,36.57217292,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99277,-54.921040000000005,-24.94443,-56.092690000000005,-24.91251,-53.78564,-27.07068,-56.0762,-27.035629999999998,-53.72733
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20180529_20200901_02_T1,LC08_L2SP_224078_20180529_20200901_02_T1,LC82240782018149LGN00,LC08_L2SP_224078_20180529_20200901_02_T1,LC08_L1TP_224078_20180529_20200901_02_T1,LC82240782018149LGN00,2018/05/29,T1,2,224,78,224,78,NADIR,0.0,2020/09/01,2020/09/01,2018-05-29 13:34:36.86896,2018-05-29 13:35:08.638958,LGN,DAY,0.09,0.09,607,5,5.899,4.016,4.321000000000001,LPGS_15.3.1c,33.89300602,34.68549174,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.99259,-54.91746,-24.94441,-56.08971999999999,-24.91245,-53.782669999999996,-27.070659999999997,-56.07317,-27.035559999999997,-53.72432
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LC08_L1TP_224078_20181020_20200830_02_T1,LC08_L2SP_224078_20181020_20200830_02_T1,LC82240782018293LGN00,LC08_L2SP_224078_20181020_20200830_02_T1,LC08_L1TP_224078_20181020_20200830_02_T1,LC82240782018293LGN00,2018/10/20,T1,2,224,78,224,78,NADIR,0.0,2020/08/30,2020/08/30,2018-10-20 13:35:39.715639,2018-10-20 13:36:11.485638,LGN,DAY,4.88,4.88,438,5,7.984,5.127000000000001,6.119,LPGS_15.3.1c,59.99094216,63.82680672,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21.0,WGS84,WGS84,-25.992820000000002,-54.94096999999999,-24.94455,-56.113490000000006,-24.91296,-53.8064,-27.07082,-56.09738,-27.03612,-53.74847
